Ax,Ay,Az
1110,4114,-4874
-1539,-1691,17212
-973,-8489,-6972
2452,3522,10876
-3333,-1083,8981
2626,2084,10794
-1809,-5328,-5985
625,4232,8467
-2274,564,-9913
3659,-4444,10089
-1525,8379,-3801
4125,-7580,15892
-3302,6256,-7378
2270,-5794,9436
279,7646,7420
-65,-8089,-4337
609,9578,-566
2679,-11285,9511
-1331,10439,8527
2254,-8636,-7648
-1545,4339,21479
1414,-1971,908
-2341,3243,6875
3111,-6317,-4747
-422,5228,19457
-1382,-107,-10758
601,-3868,11360
-2631,7641,-4155
-681,-6410,15829
66,4932,-8143
1073,6130,10965
-3794,-551,5841
3633,-3348,-2851
-3648,1583,-1535
2580,1363,10615
-1041,-272,-8759
2531,-4024,14022
-2061,7097,6380
1659,-8529,12051
-2580,8104,-6993
3070,-7383,11052
-726,7214,5305
4068,-7881,-5966
-2046,6875,9948
4503,-9074,7956
-2872,11569,4960
2057,-10254,-6518
-786,6825,20064
498,-1240,-12019
-302,-2215,9084
2149,214,-2918
-2561,2862,16978
-1060,-1341,-9507
1899,-3434,15463
-2246,6536,5268
1773,-8001,12462
-540,7101,-7321
404,-6520,12321
-2120,-1602,3649
4085,-2595,-4609
-2331,5737,8588
4613,-3659,9267
-2669,1946,3748
1903,-3410,-5462
-1370,6213,19612
831,-8618,244
-744,10412,-3239
2404,-11447,12655
-2802,9413,4630
-980,-8601,-4008
1754,6447,19687
-1884,-4874,2795
1348,6685,3128
-8,-8774,-2304
-1260,7638,18460
-410,-2351,-12206
-228,-1918,14194
-1167,4634,-4098
-2377,-2151,14910
963,344,-9833
1468,-2540,15177
-2890,5644,598
3485,-8608,1699
-2760,10266,-3916
1840,-11010,13530
-423,8753,3200
3051,-8371,-2460
-3280,5366,18781
2412,-6539,3661
-2911,4766,1797
2542,-4571,-1259
-1473,5544,17901
32,-7690,-12276
-376,8821,14873
-497,-11020,11595
-2826,12422,1247
1199,-10153,-2885
1626,8320,18082
-2546,-3485,-12013
3290,1397,7479
-2331,-3807,6
-3014,6705,15785
-631,-4206,-10798
1300,-1649,18997
-1064,4764,2370
490,-5703,12756
973,3569,-7675
380,-3530,15576
-2011,4992,-1225
3590,-7435,-351
-3114,9269,3942
4049,-11245,12554
-1857,12258,-28
1314,-9886,-1573
-2919,8562,17097
1817,-8332,-11657
-2110,9489,6508
2834,-9519,1138
-2998,7307,15210
-333,-7764,-10922
1070,7787,16701
-652,-7359,5435
23,9063,-524
1429,-10021,922
373,8850,16269
-1981,-4525,-12115
3338,263,15573
809,849,-2128
-3452,2528,13169
1723,-3964,-10447
1756,154,18407
-1876,3982,-4232
2811,-8014,5700
-1402,9013,-5344
778,-8542,15627
-370,6584,-953
3080,-7328,2202
-3964,8116,15521
2835,-7890,6292
-2891,9582,-1710
1724,-10031,1977
-2063,9001,15224
1524,-5131,-11883
-755,9674,15434
1441,-11174,-1128
-3554,11353,12356
1891,-9082,-10433
1664,8751,19112
-1567,-5586,-5497
2556,4938,6787
-897,-7540,3443
354,9276,13842
-428,-6651,-10754
2978,377,21235
-3993,2478,679
2905,-2666,11644
-2757,-380,-7176
1442,-190,18042
-1924,3205,-5594
2530,-6390,4260
-3475,9778,-66
2588,-10751,14724
-1183,10721,-3501
907,-8433,3001
-3892,8811,13587
2713,-6165,-9485
-3192,6114,3624
2961,-8449,4700
-2489,9852,12852
717,-7185,-10463
153,1167,21573
337,1678,384
-1186,10103,10879
2531,-9908,-6855
238,8886,18602
-1871,-6336,-6818
2147,2656,5839
-3522,-3255,-1237
1941,6710,10634
-928,-7444,-9977
857,2751,20226
-4056,2121,-8108
3042,-6687,8418
-3433,6405,-5494
2980,-4802,16924
-2272,3823,-4755
1169,-6017,7379
-3856,8222,11672
2918,-9005,9135
-2413,10094,-4552
976,-9611,5767
-2328,8797,11502
2946,-6755,-10096
-1146,3545,14271
3257,-4510,2391
-3611,8039,9550
2296,-8249,-9618
1089,3695,20497
-638,1511,-9201
1484,-5952,8874
619,-10241,-5264
-1088,10434,17085
-818,-8152,-5892
2577,2716,9131
-3665,-94,10356
2787,817,9175
-2157,-4125,-5983
796,3082,19302
-2282,1279,-8960
3322,-5032,8636
-1323,8922,-3070
3653,-8691,15801
-446,7678,-6400
859,-6597,7758
-4073,8081,9224
3432,-7675,-5865
-3704,8872,537
2832,-10834,8236
-1657,10543,9846
1890,-8411,-8621
-1096,3538,21742
1152,-993,574
-2107,2035,8057
3057,-5229,-5456
-204,4195,19391
-1562,638,-9915
978,-4477,9976
-3026,8392,-3783
24,10092,15865
-224,-9579,-7308
944,5308,9370
-3964,184,7583
3546,-4352,-4430
-3687,2923,-443
2746,-234,9443
-1347,808,-7859
2218,-4562,12396
-1548,7483,7805
1417,-8833,11448
-2349,8843,-6472
3109,-8136,9740
-458,7695,7037
3918,-7702,-7242
-1739,6032,11333
4306,-8029,6514
-3108,10885,6212
2190,-9962,-7571
-226,6088,20414
194,-453,-11545
199,-3381,9223
1810,1659,-3789
-2235,1255,17153
-1041,-185,-8692
2124,-4051,13909
-2674,7064,6490
2134,-8489,12054
-1023,8072,-6928
457,6093,11050
-2176,-840,5348
4097,-3253,-5920
-1996,6766,10005
4535,-5076,7976
-2873,3420,5034
2059,-4264,12562
-804,6750,4095
500,-8515,-1335
-292,10278,-2408
2142,-11584,11605
-2566,9862,6033
-1056,-8697,-5400
-2473,5767,20439
1909,-3889,2022
-2764,5530,4433
2914,-8053,-3264
-965,6910,18926
-830,-1547,-11830
41,-2642,13423
-1718,5786,-4423
-1870,-3670,15356
641,1919,-9379
1398,-3406,13795
-3242,6209,2378
3602,-8683,153
-3114,10345,-3179
2145,-11419,12633
-601,-2368,4672
2956,-2882,-3976
-2892,5974,19714
2122,-7348,2822
-2797,6008,3197
2774,-5599,13513
-1239,6146,2081
-399,-7839,-3275
-203,8229,7195
-1174,-10443,10439
-2351,12275,2556
915,-10262,-4284
-1881,7915,18898
1147,-2681,-12196
-1221,157,8108
2617,-2473,-1111
-2953,5549,16263
-875,-3264,-10529
1570,-2303,17916
-1450,5482,3106
959,-6590,12818
475,4869,-7657
399,-4642,14567
-2026,5574,425
3890,-7710,-1820
-2855,8774,5523
4355,-11032,11615
-2090,12344,1265
1548,-1657,-2923
-2420,5068,18110
1454,-8555,-11973
-1694,9962,7434
2766,-10350,32
-3014,8063,15797
-621,-8056,-10794
1326,7465,17807
-1041,-6512,4471
509,8361,611
974,-9655,-222
390,8591,17081
-1959,-3751,-12296
3641,-443,15219
127,2196,-2979
-3176,963,13810
1456,-2568,-10395
1685,-745,17428
-2201,4517,-2703
3062,-8271,4522
-1893,9589,-5027
1171,-9586,15000
-342,7367,399
3093,-7749,618
-3808,7795,16632
2754,-7348,5434
-2950,9047,-607
1999,-9978,887
-1886,8841,16220
1068,-7202,-12089
-644,9508,15441
781,-11290,-2071
-3395,11852,13134
1718,-9488,-10441
1739,8717,18346
-1870,-4928,-11016
2847,3830,5677
-1373,-6340,2261
789,8595,14508
-355,-5894,-10871
3077,-286,20608
-3935,3291,1062
2843,-3663,12093
1882,919,-7404
375,-1223,17310
-1957,3799,-4226
2940,-6759,2791
-3416,9738,1073
3161,-11115,14126
-1419,11432,-2351
1025,-8986,1432
-3654,8829,14835
2454,-5573,-10269
-2889,5046,4697
2979,-7455,3437
-2743,9272,13760
366,-6599,-10713
501,8198,21149
36,-8380,732
-796,9872,11613
2197,-10029,-7174
322,8979,18048
240,983,18550
-1907,2562,-6880
2115,-5962,5822
-3508,9614,-1250
1965,-10253,15211
-934,9773,-4539
844,-7880,4685
-4056,8619,12121
3080,-6809,-8238
-3467,6322,2614
2975,-4621,5988
-2235,3703,11928
1175,-5972,-9911
-247,8167,21809
670,-9016,369
-1559,10045,10001
2770,-9533,5953
126,8687,11336
-1788,-6783,-9977
1673,3600,14097
-3409,-4630,2681
1261,8116,9353
-630,-8341,-9472
1057,3758,20446
-624,1462,-9301
1432,-5870,8975
703,5191,-5245
-1165,-3068,17049
-811,2663,-6060
2540,-5479,9290
-3623,7995,10083
2794,-9125,10127
-2137,9809,-5407
727,-9147,7268
-2314,8375,9856
3424,-7228,-9106
-1325,8831,13316
3730,-8501,4072
-3437,7438,8372
2268,-6454,-8886
669,8007,20625
-263,-7721,-10151
1035,8905,9177
1109,-10816,8496
-1581,10465,9662
-911,-8444,-8410
2381,3659,21691
-3365,-1130,646
2609,2223,7878
-1806,-5399,-5293
598,4373,19432
-1537,546,-10025
879,-4345,10173
-3011,8286,-3764
-116,-7450,15832
-162,6169,-7432
944,-5711,9504
-3964,7624,7287
3552,-8102,-4219
-3739,9595,-647
2712,-11316,9524
-1332,10417,8439
2247,-8650,-7561
-1641,4386,21394
1413,-8829,1000
-2359,8717,6808
3106,-8028,-4654
-468,7585,19396
-1342,-7735,-10712
562,6121,11547
-2624,-8210,-4198
-753,10971,6122
131,-10025,-7370
1107,6144,20416
-3754,-575,-11499
3622,-3289,9350
-3568,1472,-3627
2520,1455,17127
-1044,-341,-8806
2090,-3943,14059
-2622,7054,6318
2103,-8424,12064
-1004,8018,-6992
455,-7274,11086
-2170,7186,5208
4033,-7840,-5916
-2035,6871,9869
4518,-9061,7985
-2882,3388,4883
2047,-4223,-6490
-773,6697,20032
513,-8509,-11937
-263,10233,9123
2167,-11565,-2921
-2562,9797,16971
-1011,-8713,-5327
1959,5709,20437
-2280,-3923,2119
1760,5525,4468
-540,-8055,-3162
403,6818,18953
-2107,-1494,-11750
4081,-2659,13387
-1737,5841,-4400
-1795,-3805,15399
600,2067,-9279
1361,-3453,13764
-3239,6269,2475
3574,-8571,51
-3171,10308,-3152
2119,-11346,12496
-606,9350,4696
2902,-8536,-4113
-2923,6344,19661
2108,-4737,2771
-2843,6515,3167
2770,-5578,-2290
-1234,6133,18445
-431,-7794,-12083
-201,8143,14152
-1146,-10494,-4107
-2359,12264,14961
880,-10275,-9770
1506,7828,18894
-2912,-2692,-12147
3419,31,8121
-2753,-2432,-1115
1852,5427,16347
-493,-3255,-10424
3041,-2345,17906
-3272,5439,3283
948,-6611,12849
453,4873,-7604
382,-4612,14553
-2035,5590,469
3887,-7697,-1877
-2829,8769,5644
4351,-10931,11484
-2171,12397,1323
1535,-10137,-3070
-2379,8282,18118
1462,-3373,-12051
-1655,1275,7434
2736,-3704,-120
-3016,6643,15790
-618,-8085,-10777
1318,7396,18882
-1090,-6482,2372
516,8256,12754
941,-9630,-7650
396,8507,15554
-1995,-3720,-1052
3657,-609,15288
-3120,2234,-2967
4081,881,13889
-1882,-2554,-10324
1337,-834,17395
-2876,4531,-2508
1813,-8362,4368
-1900,9571,-4893
1220,-9608,14999
-365,7376,586
3106,-7763,449
-3773,7756,16821
2677,-7138,5274
-2950,8945,-451
2022,-9856,740
-1887,8809,16266
984,-4337,-12136
-660,179,15351
698,-11213,-2193
-3378,11927,13149
1705,-9495,-10448
1720,8693,18175
-1920,-4797,-3939
2836,3676,5535
-1443,-6194,2133
817,8450,14592
-347,-5784,-10914
3082,-447,20516
-3934,3372,1067
2838,-3889,12268
-2893,1098,-7417
1753,-1476,17246
-1932,3821,-3952
3004,-6884,2589
-3413,9683,1354
3229,-11171,14068
-1414,11439,-2162
1033,-9042,1240
-3586,8770,15035
2430,-5444,-10384
-2851,4862,4799
2931,-7314,3327
-2762,9214,13785
354,-6486,-10754
511,350,21074
8,2590,681
-727,-2709,11609
2188,-9975,-7229
298,9004,17909
-1900,-5680,-5498
2582,1801,4245
-3505,-1755,-66
2630,5303,14714
-1170,-6340,-10269
904,1867,19699
-3886,2748,-6827
2759,-7229,7635
-3203,7430,-5560
3023,-6227,16542
-2539,4784,-3463
734,-6500,5620
-3957,8239,13035
2930,-8733,8220
-2615,10061,-3599
1209,-9842,4467
-2282,8889,12864
2516,-6234,-10769
-988,2626,14768
2694,-3146,1230
-3655,6736,10491
2211,-7361,-9959
1372,2802,20097
-956,2161,-8105
1807,-6619,8315
165,-9369,-5496
-645,10205,16861
-694,-7697,-4759
2702,1935,7432
-3832,802,11577
2874,-314,9164
-2398,-2986,-4600
979,2095,18984
-2317,1886,-7980
3005,-5467,7363
-1173,9300,-2283
3248,-9500,15560
-3586,8674,-5511
2255,-7172,6331
1050,8313,10593
3257,-7257,-6953
-3568,8117,1534
2911,-10188,7212
-1925,10378,10834
1562,-8113,-9251
-682,2709,21783
926,-146,477
-1832,892,9032
2978,-4124,-5945
-43,3239,19184
-1648,1239,-9072
1311,-4953,8758
-3251,8864,-3193
593,-8565,15744
-414,-8995,-6527
912,4513,7881
-4062,833,8992
3439,-5146,-5710
-3674,4032,-4839
2843,-1636,17211
-1634,1705,-6990
1936,-5017,10925
-1115,7742,8859
1172,-9073,10875
-2117,9383,-5971
3083,-8695,8547
-2250,8010,8478
3709,-7480,-8106
-1543,5262,12346
4075,-7029,5358
-3286,10106,7301
2276,-9538,-8195
228,5369,20566
-32,189,-10910
587,-4223,9340
1491,2867,-4321
-1954,-74,17184
-983,741,-7944
2225,-4460,12448
-3006,7486,7552
2360,3330,11454
-1429,-6326,-6587
511,5283,9799
-2258,-121,6814
3895,-3783,-7103
-1792,7542,11081
4359,-6252,15745
-3082,4725,-8169
2162,-4947,11062
-297,7100,5659
238,-8307,-2722
126,9878,-1597
1884,-11501,10739
-2306,10053,7168
-1021,-8681,-6327
-2098,5034,20893
1679,-3047,1553
-2562,4488,5575
3009,-7267,-3849
-731,6140,19171
-1060,-844,-11280
252,-3181,12546
-2155,6713,-4320
-1356,-4920,15545
384,3328,-8768
1236,-4112,12481
-3501,6731,3914
3607,-8429,-1162
-3394,10282,-2568
2316,3014,11633
-783,-1335,5904
2783,-3396,-5297
-2552,6578,20264
1948,-7920,2064
-2745,7009,4261
2900,-6421,12304
-983,6574,3562
-764,-7814,-4552
-7,7511,8469
-1640,-9876,9322
-1878,11954,3712
634,-10305,-5334
-1367,7288,19488
821,-1993,-12052
-762,-1126,8746
2436,-1191,-1980
-2805,4294,16681
-957,-2391,-10006
1730,-2827,16753
-1820,5971,4150
1346,-7295,12709
4,5963,-7502
373,-5481,13508
-2045,6095,1923
4004,-7701,-3137
-2623,8248,6947
4534,-10488,10465
-2367,354,2373
1711,-2443,-4157
-1954,5613,18768
1183,-8547,1810
-1294,10233,-4050
2602,-10878,13557
-2946,8666,3040
-819,-8303,-2364
1499,6974,18602
-1377,-5803,3741
884,7560,1731
553,-9332,-1129
-1516,8095,17770
114,-3144,-12222
-442,-1180,14840
-442,3299,-3523
-2820,-495,14379
1280,-1317,-10089
1604,-1544,16487
-2506,4959,-1145
3265,-8461,3307
-2282,9854,-4560
1507,-10251,14418
-359,7993,1633
3126,-7962,-780
-3611,7478,17565
2603,-6592,4610
-2949,8452,395
2227,-3303,-60
-1744,4896,16915
611,-7333,-12235
-569,9257,15186
261,-11176,-2881
-3185,12195,13669
1515,-9776,-10352
1678,8585,17585
-2165,-4317,-11501
3010,2791,6443
-1789,-5301,1347
1116,7846,15054
-319,-5259,-10866
3096,-867,20012
-3797,3855,1557
-83,-4542,12475
1524,1925,-7490
362,-2160,16748
-1956,4162,-3051
3204,-7038,1576
-3323,9492,2269
3541,-11201,13604
-1594,11782,-1504
1124,-9292,320
-3378,8738,15697
2236,-5036,-10867
-2618,4121,5346
2901,-6549,2576
-2850,6265,14250
75,-7175,-10866
704,8077,20689
-212,-7989,944
-539,9619,11943
1974,-9982,-7350
357,8939,17507
-1934,-5297,-4625
2784,1248,15421
-3474,-921,-786
3013,4410,12083
-1336,-5621,-10320
959,1303,19315
-3732,3139,-5990
2569,-7503,7083
-2995,7941,-5521
169,-6955,16310
-480,5305,-2697
2911,-6724,4603
-3981,8158,13757
2915,-8506,7669
-2718,9962,-3085
1345,-9899,3769
-2216,8921,13529
2241,-5924,-11069
-928,2134,15037
2365,-2382,479
-3667,5983,11035
2120,-6812,-10135
1474,2272,19824
-1076,-6387,-7444
2011,6517,3261
-156,-8814,5139
-343,9907,12490
-591,-7370,-10212
2777,1431,21594
-3890,1326,359
2926,-1068,10579
-2540,-2238,-6640
1109,1436,18742
-2285,2246,-7309
2756,-5770,6442
-3453,9455,-1592
1656,-9888,15378
-811,9275,-4917
832,-7541,5364
-4075,8453,11489
3121,-6950,-7710
-3566,7591,2104
2934,-9760,6472
-2112,10290,11442
1357,-7860,-9665
-465,2275,21743
767,398,295
-1711,251,9559
2864,-3529,-6175
54,2704,19079
-1739,1570,-8544
1481,-5181,8041
-3361,-5210,-2776
902,8556,15659
-528,-8674,-6045
852,4115,7090
-4090,1150,9809
3360,-5555,-6332
-3669,4623,-5038
2874,-2395,17141
-1801,2194,-6459
1751,-5234,10082
-909,7837,9536
1064,-9036,10506
-2002,9543,-5675
680,-8912,7914
-2316,8174,9181
3560,-7294,-8583
-1456,4837,12838
3923,-6484,4648
-3392,9699,7768
2264,-9306,-8561
435,5011,20543
-184,483,-10578
805,-4669,9281
1310,3391,-4549
-1802,-722,17115
-962,1164,-7527
2301,-4683,11754
-3141,-1554,8083
2491,2724,11186
-1594,-5923,-6315
523,4808,9234
-2250,157,7505
3825,-4078,-7502
-1660,7856,11600
4266,-6796,15814
-3160,5321,-7784
2222,-5273,10419
-79,7286,6396
116,-8207,-3290
321,9734,-1148
1742,-11406,10215
-2159,10175,7798
2437,-8660,-6854
-1910,4757,21091
1574,-2584,1316
-2490,4006,6096
3063,-6843,-4186
-619,5786,19214
-1186,-534,-11052
372,-3446,12050
-2365,7072,-4333
-1117,-5490,15638
261,4007,-8515
1152,-4456,11889
-3611,6895,4625
3575,-8376,-1840
-3472,737,-2102
2403,2334,16942
-890,-969,-9188
2670,-3637,14827
-2314,6673,5669
1823,-8093,12275
-2661,7373,-7166
2951,-6788,11887
-897,6779,4218
-883,-7804,-4984
86,7288,8923
-1790,-9627,8934
-2669,11838,4146
1930,-10311,-5720
-1210,7122,19675
727,-1736,-12036
-621,-1448,8873
2338,-725,-2265
-2734,3848,16747
-957,-2037,-9832
1799,-3024,16358
-1970,6175,4407
1456,-7458,12646
-156,6333,-7450
384,-5769,13099
-2085,6283,2447
4009,-7737,-3645
-2494,7979,7425
4543,-10240,10053
-2450,866,2812
1783,-2719,-4573
-1764,5787,18987
1064,-8578,-12160
-1141,10227,8292
2550,-11051,-1363
-2874,8822,3597
-854,-8364,-2861
1583,6742,18966
-1503,-5521,3424
1050,7233,2169
389,-9108,-1464
383,7966,17956
-2023,-2843,-12166
-349,-1443,14601
-643,3728,-3647
-2726,-931,14515
1112,-842,-10010
1577,-1816,16067
-2653,5187,-617
3330,-8475,2797
-2427,9983,-4387
1581,-10423,14135
-400,8191,2085
3095,-8040,-1305
-3497,7293,17877
2510,-6292,4299
-2980,8161,770
2302,-3649,-370
-1672,5009,17146
434,-7459,-12209
-511,9131,15144
46,-11138,-2970
-3098,12201,13839
1441,-9837,-10256
1672,8448,17195
-2231,-4068,-11579
3108,2455,6650
-1900,-4952,1026
1230,7610,15231
-329,-5005,-10872
3112,-1100,19762
-661,4061,1633
58,-4816,12547
1408,2285,-7539
371,-2448,16460
-1962,4374,-2653
3324,-7133,1202
-3241,9429,2609
3630,-11192,13381
-1632,11845,-1178
1171,-9392,-66
-3307,8689,15985
2143,-4859,-10993
-2528,3824,5648
2908,-6254,2276
-2905,6476,14425
-1,-7254,-10845
843,8021,20517
-284,-7789,6319
-368,9488,-1705
1856,-9974,2127
322,8924,15120
-1921,-5116,-11692
2934,1070,15463
-3429,-492,-1089
3136,4029,12312
-1377,-5261,-10342
1018,1007,19094
-1529,3305,-5571
2476,-7606,6809
-850,8177,-5494
334,-7346,16158
-458,5611,-2275
2936,-6847,4059
-3991,8151,14162
2918,-8349,7347
-2764,9872,-2767
1424,-9982,3321
-2150,8980,13937
2091,-5711,-11284
-888,1871,15144
2104,-1815,13
-3654,5385,11362
2112,-6402,-10185
1524,8691,19653
-1254,-6181,-6887
2164,6129,7645
-356,-8439,-5514
-163,9766,16521
-556,-7176,-3522
2830,1143,21508
-3950,1666,476
2895,-1490,10867
-2560,-1725,-6750
1189,989,18504
-2253,2513,-6761
2565,-5918,5864
-1006,9578,-1294
2675,-10187,15215
-894,9779,-4464
855,-7813,4645
-4039,8574,12147
3001,-6701,-8279
-3432,7150,2620
2958,-9336,5918
-2274,10159,11874
1181,-7673,-9903
-219,1928,21698
641,809,399
-1530,-302,9971
2790,-2937,-6398
146,2101,18915
-1790,-6720,-8001
1714,3509,7325
-3425,-4572,-2341
1241,8031,15534
-627,-8279,-5561
884,3689,6319
-4087,1437,10535
3232,-5875,8787
-3546,5158,-5106
2900,-3062,17032
-1918,2667,-5915
1567,-5461,9249
-664,7960,10217
911,-9030,10070
-2132,9768,-5288
795,-9146,7229
-2306,8364,9909
3409,-7126,-9075
-1323,4384,13341
3703,-5830,3959
-3455,9180,8401
2273,-8996,-8894
663,4571,20554
-324,827,-10163
1009,-5093,9232
1129,4037,-4818
-1550,-1583,17147
-902,1711,-6976
2393,3544,10893
1437,-2020,953
-2390,3295,6790
3095,-6360,-4630
-460,5288,19322
-1344,-148,-10708
521,-3776,11364
-2591,7536,-4078
-747,10908,15738
117,-9905,-8096
1097,6120,11067
-3744,-545,5627
3595,-3205,-2742
-3558,1489,-1549
2523,1483,10613
-1003,-359,7206
2544,-3956,-6392
-2094,6989,6296
1691,-8393,12003
-2567,7904,-6929
3056,-7200,11100
-753,7069,5238
-1054,-7753,-5792
278,6814,9799
-2125,-9059,8046
-1364,11493,4922
388,-10175,-6375
-852,6748,19958
521,-1260,-11866
-294,-2236,9130
2155,199,-2917
-2561,2853,16889
-1035,-1323,-9461
1907,-3401,15421
-2235,6499,5147
1732,-7901,12430
-477,7019,-7281
405,-6423,12294
-2089,6617,3633
4073,-7781,-4544
-2299,5763,8485
4575,-3604,9211
-2606,1869,3675
1882,-3338,-5365
-1372,6161,19452
820,-8547,-12088
-782,10291,-3228
2398,-11297,12596
-2778,9222,4562
-960,-8499,-3909
1714,6372,19541
-1832,-4845,2855
1344,6580,3087
-17,-8740,-2159
368,7574,18380
-359,-2359,-12052
-244,-1879,14207
-1113,4586,-4047
-2357,-2120,14911
967,295,-9737
1486,-2475,15194
-2862,5600,597
3428,-8548,1785
-2738,10175,-3923
1810,-10884,13516
-435,8636,3111
3042,-8271,-2388
-3298,6976,18582
2378,-5768,3648
-2928,4676,1738
2483,-4438,-1188
-1486,5459,17727
91,-7572,-12152
-389,8743,14820
-483,-10940,-3559
-2832,12309,1184
1223,-10062,-2776
1608,8226,17912
-2506,-3482,-11873
3235,1426,7358
-2271,-3912,109
1508,6731,15667
-359,-4273,-10688
1285,-1620,18958
-1024,4645,2267
429,-5598,12765
1015,3419,-7608
378,-3440,15658
-1990,4897,-1305
3575,-7398,-168
-3099,9165,3949
3996,-11184,12574
-1875,12172,-104
1325,-9756,-1424
-2916,4477,16955
1850,-8275,-11519
-2171,9464,6493
2841,-9442,1180
-2975,7223,15049
-325,-7674,-10883
1054,7760,19876
-624,-7341,1574
-24,9019,-665
1465,-9914,1029
362,8767,16046
-1958,-4538,-11960
3270,326,15469
-3295,693,-1953
3603,2670,13037
-1601,-4119,-10372
1138,214,18382
-1836,3844,-4256
2773,-7965,5803
-1297,8804,-5298
736,-8383,15665
-380,6399,-1050
3003,-7230,2499
-3952,8065,15280
2833,-7889,6451
-2888,9555,-1808
1664,-9965,2192
-2097,8949,14967
1581,-5139,-11698
