Ax,Ay,Az
-6851,2492,-1338
4257,-10703,14327
1883,10357,-2059
-6451,-1558,1773
5780,-3582,13626
-265,-6847,-4355
-5191,11902,5197
6609,-7157,11781
-2610,-3227,-5648
-3432,11238,8494
6813,-9985,9945
-4644,576,7534
-1350,9270,-5338
6237,-11463,12456
-5885,4444,4218
973,6200,-3837
4846,-11734,13978
-6689,7839,915
-6862,2486,-1385
4221,-10698,14385
1941,10320,-2028
-6506,-1529,1719
5690,-8417,13469
-157,11458,-4359
-5184,-5384,5200
6593,-5198,11807
-2604,11662,-5560
-3471,-8669,8392
6787,-1445,9236
-4560,10495,-5727
-1394,-10860,11245
6274,2497,6017
-5863,4370,-4756
907,6297,13265
4893,-11758,2632
-6661,7721,-2819
3150,2855,14159
3013,-10573,-661
-6742,10162,99
5048,-1467,1692
926,-8461,13669
-5946,11565,-4229
6204,-5250,5042
-1339,-5303,11969
-4487,11787,-5561
6763,-8525,8262
6829,-1583,9353
-4529,10580,-5719
-1544,-10595,11079
6324,2365,6070
-5825,7931,-4769
862,-11757,13221
4928,6048,2709
-6662,4605,-2839
3127,-11387,14318
3041,9063,-475
-6829,679,-33
5013,-9797,14197
966,11124,-3187
-5993,-3335,3187
6223,-7209,12924
-1273,-5459,-5018
-4503,11793,6628
6746,-8536,10812
-3546,-1624,-5800
-2612,10504,9752
6721,-10768,7763
-5274,2334,6146
-361,8048,-4770
5721,-11815,13223
-6278,6019,2757
1975,4646,-2890
4029,-11448,14274
-6870,9050,-434
4093,794,-133
5002,-9865,14150
1050,10991,-3084
-5989,-3105,3166
6177,-7191,12990
-1198,11805,-4952
-4536,-6852,6481
6744,-3725,10894
-3481,11410,-5785
-2707,-9681,9601
6698,-10739,7933
-5180,2155,-5478
-468,8233,12166
5804,-11773,4612
-6244,5813,-4129
1848,4970,13763
4170,-11542,1330
-6821,8861,-1750
4033,1032,-319
2208,-10030,14236
-6621,10959,-2938
5559,-2976,2923
99,-7392,13145
-5426,11863,-4872
6483,-6636,6198
6729,-4079,11012
-3319,11506,-5741
-2832,-9543,9394
6717,-130,8231
-5082,9769,-5515
-643,-11334,12000
5894,3761,4888
-6191,6867,-4206
1707,-11668,13722
4253,7262,1457
-6797,3202,-1934
3920,-10987,14353
2331,9895,-1477
-6642,-745,1022
5478,-8977,13903
239,-7549,-3935
-5538,11703,4463
6481,-6414,12260
-2151,-4116,-5403
-3849,11453,7776
6806,-9463,9809
-4221,-274,8312
-1816,9852,-5546
6447,-11307,11933
-5659,3646,5005
462,6962,-4270
5223,-11812,13710
-6565,7126,1658
2712,3442,-2062
3412,-11125,14309
2456,9808,-1324
-6672,-518,896
5457,-9110,13931
325,11463,-3822
-5598,-4488,4289
6423,-6057,12360
-2032,11778,-5390
-3907,-7876,7668
6827,-2419,9921
-4145,10901,-5784
-1937,-10463,10627
6503,1577,6780
-5620,8624,-5069
370,7075,12896
5237,-11807,3372
-6550,7065,-3320
2694,3560,14149
3467,-11136,135
-6833,9820,-689
4699,-494,14248
1430,-9135,13919
-6213,11464,-3830
5992,-4466,4271
-793,-6114,12410
-4846,11854,-5367
6680,-7770,7665
-3098,-2351,9964
-2969,10924,-5814
6801,-10454,10563
6492,1507,6875
-5632,8688,-5088
349,-11669,12869
5291,5288,3453
-6499,5544,-3377
2668,-11600,14097
3530,8446,200
-6875,1610,-741
4635,-416,14318
1453,-9175,-2642
-6235,11425,2521
5987,-4439,13344
-784,-6126,-4754
-4858,12028,5789
6737,-7782,7526
-3064,-2527,10011
-3007,10980,-5802
6767,-10415,10542
-4977,1451,6896
-869,8725,-5108
6012,-11724,12842
-6102,5268,3484
1439,5446,-3396
2620,-11618,14147
3536,8497,276
-6897,1848,-761
4560,-10240,14329
1491,10646,-2528
-6251,-2368,2442
5973,-7853,13337
-674,11786,-4662
-4868,-6155,5869
6671,-4449,11377
-3079,11632,-5720
-3038,-9256,9076
6807,-563,8542
-4917,10221,-5559
-897,8735,11697
6026,-11614,5261
-6105,5157,-4368
1417,5506,13600
4515,-11637,1873
-6767,8428,-2220
3640,1711,14359
2519,-10302,14313
-6715,10685,-2566
5380,-2315,2375
464,-7879,13362
-5667,11772,-4654
6434,-6137,5799
-1840,-4443,11353
-3046,11529,-5776
-3079,-9252,9061
6794,-576,8566
-4958,10004,-5570
-923,-11185,11734
6037,3325,5308
-6063,7364,-4429
1414,-11809,13569
4481,6828,1939
-6756,3695,-2248
3633,-11169,14377
2546,9687,-1194
-6690,-317,719
5365,-9240,13976
456,11404,-3723
-5678,11661,4190
6436,-6088,12447
-1925,-4490,-5319
-4021,11547,7462
6800,-9201,10055
-4076,-615,-5798
-2032,10064,-5606
6513,-11186,11722
-5561,3325,5283
218,7239,-4415
5336,-11810,13552
-6502,6926,1987
2554,3837,-2314
3611,-11230,14341
-6844,9635,-1113
-6700,-209,654
5330,-9317,13981
520,11465,-3592
-5738,-4065,3959
6369,-6473,12562
-1769,11881,-5250
-4154,-7644,7319
6797,-2787,10233
-3943,11115,-5800
-2165,-10263,10326
6561,-11005,7090
-5476,3060,-5155
145,7387,12704
5405,-11793,3736
-6488,6680,-3528
2426,3900,14041
3667,-11201,479
-6836,9565,-1013
4503,-68,503
1663,-9374,14034
-6395,11348,-3610
5924,-3886,3780
-516,-6553,12554
-4991,11787,-5197
6650,-7532,7180
-2882,-2900,10303
-3246,11112,-5784
-2189,-10210,10251
6583,1033,7236
-5472,9050,-5207
38,-11615,12615
5463,4876,3892
-6424,5837,-3629
2323,-11518,14092
3737,8186,517
-6868,2033,-1111
4396,-10508,14351
1729,10509,-2273
-6427,-1878,2001
5869,-8190,13473
-422,11621,-4470
-5089,-5677,5457
6619,-7383,11639
-2737,-3052,-5616
-3362,11155,8626
6786,-10062,9018
-4698,827,-5681
-1232,9141,11398
6162,-11526,5732
-5927,4649,-4634
1062,6038,-3726
4720,-11713,13784
-6697,7737,757
3310,2341,-1253
2853,-10609,14315
-6795,10341,-2080
5099,-1627,1848
5770,-8361,13599
-304,11642,-4340
-5172,-5446,5216
6554,-5108,11795
-2642,11689,-5629
-3449,-8701,8464
6812,-1331,9028
-4645,10499,-5634
-1286,-10739,11268
6199,2537,5833
-5935,7772,-4629
1014,-11756,13314
4799,6216,2471
-6679,4403,-2672
3246,-11339,14269
2956,-10637,-604
-6805,10329,106
5044,-1543,14157
900,-8569,-3211
-5944,11660,3387
6210,-5369,12913
-1357,-5322,11899
-4435,11787,-5570
6783,-8609,8399
-3604,-1437,9171
-2518,10498,-5664
6644,-10761,11247
-5271,2463,6000
-252,7925,-4715
941,-11815,13308
4865,6154,2650
-6649,4512,-2803
3162,-11401,14310
3009,9179,-565
-6805,569,40
5069,-9753,14164
940,11122,-3227
-5985,-3412,3190
6232,-7167,12863
-1285,-5409,-5017
-4446,11774,6652
6766,-8550,10704
-3563,-1549,-5801
-2534,10563,9804
6685,-10849,7724
-5297,2382,-5418
-316,8128,12282
5693,-11642,13196
-6264,5984,2714
2011,4603,-2837
4027,-11422,14282
-6854,9056,-430
4121,737,-99
2088,-9836,14204
-6539,11055,-3111
5689,-3257,3187
-70,-7164,13032
-5346,11855,-4998
-4582,-6905,6412
6765,-3845,10841
-3446,11434,-5736
-2645,-9703,9595
6653,162,7959
-5174,9595,-5449
-422,-11419,12143
5826,3979,4617
-6241,6614,-4071
1853,-11789,13817
4139,7471,1286
-6805,3003,-1810
4000,-10905,14220
2197,9880,-1717
-6545,10889,1267
5569,-2938,13769
92,-7423,-4018
-5468,11816,4611
6510,-6617,12218
-2205,-3987,-5471
-3791,11504,7911
6832,-9554,9426
-4306,-63,8199
-1763,9858,-5534
6440,-11382,11973
-5703,3705,4928
500,6882,-4197
5150,-11823,13757
-6592,7274,1501
-6772,3180,-1911
3861,-10985,14328
2304,10021,-1507
-6618,-716,1100
5528,-8981,13844
196,11516,-3943
-5492,-4746,4526
6473,-5874,12238
-2150,11809,-5453
-3812,-8144,7853
6838,-2135,9664
-4307,10744,-5754
-1745,-10491,10785
6395,1800,6555
-5723,3647,-4947
503,6887,12961
5177,-11781,3220
-6557,7206,-3209
2818,3271,14186
3352,-11022,-12
-6860,9918,-544
4780,-647,1057
1328,-9106,13815
-6133,11447,-3849
6078,-4657,4400
-925,-6005,12321
-4762,11809,-5385
6754,-8028,7750
-3192,-2251,9854
-4212,10882,-5775
-1883,-10508,10678
6452,1711,6705
-5686,8585,-5066
403,-11731,12888
5243,5388,3259
-6509,5230,-3257
2722,-11573,14182
3386,8612,31
-6817,1417,-631
4720,-620,14266
1374,-9091,-2747
-6227,11446,2603
6018,-4540,13277
-839,-6007,-4790
-4827,11728,6032
6705,-7978,11249
-3154,-2334,-5748
-2993,10912,-5792
6781,-10472,10608
-4980,1568,6824
-826,8649,-5049
5970,-11709,12889
-6149,5356,3334
1528,5245,-3301
4409,-11539,14208
-6784,8536,130
3789,1491,-652
2433,-10261,14311
1445,10776,-2681
-6240,-2520,2571
6029,-7732,13238
-790,11808,-4675
-4839,-6148,5945
6720,-4377,11257
-3124,11524,-5722
-3008,-9281,9115
6769,-498,8474
-4961,9996,-5594
-864,-11208,11790
6005,3451,5162
-6146,7133,-4379
1483,5338,13591
4438,-11528,1703
-6778,8478,-2149
3684,1574,14363
2499,-10287,-1301
-6672,10738,860
5423,-2468,13955
395,-7767,-3802
-5682,11658,-4726
6406,-6178,5954
-1932,-4403,11333
-4001,11545,-5684
6802,-9241,9096
-4080,-577,8538
-2022,10020,-5582
-936,-11196,11754
6047,3321,5263
-6118,7259,-4361
1408,-11897,13561
4500,6848,1913
-6768,3685,-2242
3640,-11150,14356
2528,9702,-1224
-6705,-249,811
5368,-9100,13942
440,11342,-3776
-5681,-4346,4178
6393,-6209,12444
-1921,11842,-5319
-4066,-7797,7466
6816,-9235,10012
-4066,-559,-5776
-2048,10023,10494
6527,-11208,6896
-5571,3240,-5058
325,7254,12737
5285,-11809,13561
-6475,6888,1905
2575,3629,-2190
3531,-11166,14394
-6818,9693,-1192
4596,-298,762
1523,-9237,13997
-6291,11393,-3694
-5678,-4324,4108
6398,-6248,12504
-1833,11901,-5322
-4047,-7813,7381
6832,-2708,10125
-4037,11076,-5805
-2091,-10336,10394
6523,1277,7026
-5548,8855,-5142
186,-11675,12776
5370,5134,3604
-6504,6879,-3473
2499,3833,14083
3591,-11181,341
-6838,9664,-905
4580,-285,14301
1552,-9250,-2558
-6286,11401,2366
5931,-4184,13297
-641,-6259,12456
-4932,11831,-5305
6688,-7799,7478
-3059,-2564,10065
-3090,11000,-5777
6780,-10361,10458
-4950,1377,6999
-926,8822,-5120
6063,-11556,12800
-6089,5177,3532
-6500,5473,-3418
2574,-11632,14134
3515,8405,292
-6830,1687,-835
4625,-10360,14320
1528,10659,-2537
-6315,-2308,2379
5998,-7868,13373
-672,11799,-4665
-4959,-5998,5790
6671,-4560,11301
-2986,11534,-5673
-3122,-9167,9000
6773,-10379,8562
-4920,1340,-5600
-918,8791,11723
6045,-11679,5295
-6087,5177,-4413
1454,5553,13591
4507,-11648,1880
-6798,8424,260
3674,1699,-848
2568,-10299,14314
-6704,10652,-2556
5374,-2320,2391
482,-7896,13392
-5675,11772,-4619
6413,-6066,5785
6670,-4530,11393
-2999,11499,-5674
-3097,-9110,9034
6784,-672,8606
-4928,10044,-5566
-952,-11140,11693
6050,3247,5281
-6047,7290,-4415
1391,-11806,13562
4500,6832,1937
-6751,3733,-2297
3594,-11166,14334
2595,9756,-1085
-6718,-128,630
5305,-9313,13940
498,-7963,-3642
-5710,11750,3974
6382,-6019,12508
-1760,-4595,-5292
-4123,11665,7305
6827,-9021,10166
-3938,-793,8702
-2146,10108,-5572
6513,-11121,11640
-5529,3123,5474
119,7406,-4457
5447,-11828,13518
-6427,6722,2083
2453,3866,-2365
3511,-11175,14386
2666,9574,-1065
-6743,100,614
5303,-9209,13984
536,11224,-3573
-5801,-4106,3955
6358,-6442,12586
-1694,11840,-5273
-4153,-7599,7264
6799,-2786,10194
-3938,11058,-5809
-2175,10181,10246
6559,-11086,7158
-5473,3084,-5234
48,7602,12617
5435,-11790,3820
-6391,6582,-3577
2395,3991,14039
3696,-11232,554
-6848,9518,-986
4438,40,468
1735,-9468,14055
-6434,11290,-3507
5892,-3918,3779
-450,-6593,12649
-5094,11790,-5199
6652,-7437,7177
-2815,-2990,10350
-3327,11154,-5784
-2277,-10130,10191
6624,880,7367
-5423,9115,-5255
-48,-11577,12565
5542,4739,4006
-6433,5974,-3704
2305,-11737,14054
3756,8182,683
-6900,2352,-1174
4352,-10511,14309
1741,10426,-2247
-6448,-1843,1965
5836,-8244,13508
-407,11702,-4449
-5116,11879,5388
6623,-7423,11694
-2794,-3056,-5626
-3360,11205,8666
6819,-10091,8995
-4696,855,-5671
-1233,9066,11429
6172,-11520,12605
-5946,4690,3988
1098,5957,-3671
4736,-11700,14041
-6703,8031,721
3407,2225,-1189
2836,-10587,14362
-6787,10424,-2197
-6428,-1789,1943
5850,-8257,13572
-367,11868,-4328
-5162,-5543,5298
6550,-5049,11708
-2695,11713,-5634
-3362,-8851,8575
6809,-1206,9049
-4702,10396,-5712
-1273,-11000,11347
6265,2735,5757
-5954,7949,-4595
1099,-11779,13290
4749,6255,2438
-6710,7916,-2622
3290,2335,14296
2879,-10650,-739
-6786,10422,224
5167,-1710,14108
797,-8311,-3406
-5923,11700,3605
6284,-5608,5281
-1518,-5061,11765
-4353,11811,-5560
6821,-8761,8531
-3708,-1280,9124
-2397,10431,-5671
6631,-10953,11350
6258,2637,5896
-5905,7796,-4692
1007,-11705,13316
4841,6274,2411
-6309,6097,2657
2082,4502,-2794
3965,-11425,14301
-6841,9124,-526
-6787,729,46
5024,-9666,14144
974,11062,-3169
-5998,-3370,3288
6244,-7059,12951
-1263,11816,-5039
-4460,-6982,6663
6781,-3553,10783
-3583,11364,-5811
-2636,-9793,9717
6724,345,7775
-5231,9537,-5410
-374,-11551,12170
5779,4187,4465
-6281,6555,-3994
1977,-11785,13842
4051,7578,1157
-6847,2843,-1628
4069,-10814,14394
2095,-9881,-1816
-6542,11042,1474
5666,-3201,13724
-48,-7285,-4096
-5424,11809,4860
6550,-6858,12078
-2368,-3736,-5495
-3661,11374,-5787
6814,-9726,9662
-4426,215,7873
-1572,9635,-5385
6343,-11288,12183
-5772,4038,4566
742,6550,-4000
5004,-11753,13826
4168,7491,1271
-6823,2910,-1723
4028,-10883,14364
2148,10104,-1742
-6605,-1084,1359
5617,-8709,13684
48,11634,-4048
-5404,-4850,4705
6504,-5667,12056
-2333,11794,-5489
-3727,-8317,8065
6812,-1874,9536
-4405,10720,-5748
-1621,9686,10933
6410,-11451,6365
-5789,3989,-4867
720,6772,13004
5081,-11743,2900
-6592,7388,-2978
2988,2972,14236
3157,-10883,14382
-6823,10049,-1699
4924,-1037,1331
1147,-8786,13796
-6123,11587,-4058
6131,-4948,4693
-1074,-5636,12132
-4655,11751,-5579
6771,-8367,8064
6854,-1909,9556
-4418,10706,-5754
-1634,-10718,10900
6405,2016,6384
-5778,8447,-4856
665,-11657,13049
5049,5716,2998
-6585,4912,-3035
2908,-11519,14204
3215,8886,-225
-6829,1016,-311
4885,-9985,14240
1198,10964,-2949
-6122,11545,3015
6131,-4938,13083
-1066,-5688,-4895
-4628,11869,6325
6690,-8268,11000
-3314,-2035,9650
-2756,10767,-5733
6703,-10614,10838
-5154,1944,6444
-557,8346,-4906
5832,-11741,13033
5099,5677,3072
-6562,5147,-3045
2859,-11474,14123
3249,8715,-117
-6817,1168,-407
4808,-10028,14218
1226,10905,-2890
-6113,-2893,2838
6107,-7467,13133
-989,11817,-4841
-4694,-6609,6238
6717,-3899,11012
-3356,11414,-5798
-2797,-9550,9456
6756,-52,8158
-5097,9710,-5484
-632,-11343,12045
5897,3809,4829
-6179,5664,-4140
1714,4957,13753
4196,-11424,1392
-6779,8724,-1806
3900,1144,14372
2277,-10057,-1547
-6651,10864,-2847
5575,-2817,2819
181,-7489,13169
-5521,11800,-4826
6489,-6477,6174
-2128,-4195,11014
-3868,11464,-5683
6783,-9436,9304
-4286,-259,8223
-5074,9789,-5500
-682,-11307,11979
5881,3763,4869
-6192,6820,-4177
1676,-11796,13717
4298,7273,1458
-6807,3177,-1922
3895,-10901,14360
2304,9897,-1521
-6655,-789,1070
5519,-8944,13827
254,11457,-3907
-5560,-4517,4405
6466,-6372,12244
-2064,-4178,-5361
-3894,11492,7761
6839,-9396,9862
-4224,-301,-5762
-1874,9904,10647
6473,-11275,6735
-5656,3589,5057
387,7045,-4270
5239,-11698,13703
-6524,7134,1635
2750,3359,-2048
3395,-11084,14379
-6908,9838,-1401
4714,-597,950
5482,-9062,13866
325,11538,-3837
-5609,-4467,4308
6459,-6058,12323
-2033,11856,-5387
-3914,-8020,7674
6816,-2293,9826
-4206,10872,-5774
-1877,-10499,10639
6468,1683,6702
-5661,8550,-5010
382,-11623,12913
5259,5323,3202
-6517,5196,-3194
2766,3364,14138
3347,-11013,48
-6852,9784,-574
4723,-581,14263
1357,-9012,13863
-6219,11473,-3885
6045,-4612,4403
-882,-5987,12326
-4792,11920,-5440
6698,-8029,7699
-3192,-2298,9843
-2891,10913,-5777
-1859,-10446,10715
6425,1676,6618
-5655,8529,-4960
468,-11701,12942
5197,5486,3238
-6555,5171,-3229
2813,-11554,14190
3358,8697,-8
-6832,1313,-565
4760,-10176,14180
1313,10880,-2724
-6175,-2562,2708
6078,-7596,13160
-916,11780,-4754
-4791,-6410,6128
6708,-4155,11157
-3236,11536,-5725
-2879,10881,9312
6729,-10512,8311
-5054,1697,-5542
-749,8644,11887
5939,-11801,5017
-6132,5418,-4213
1581,5229,-3240
4356,-11580,14186
-6770,8669,22
3823,1445,-543
2404,-10207,14218
-6641,10806,-2709
5506,-2606,2660
261,-7638,13238
-5588,11794,-4767
-4753,-6359,6059
6708,-4180,11186
-3207,11529,-5753
-2916,-9316,9260
6734,-398,8252
-4954,9855,-5472
-719,-11234,11857
5914,3561,5002
-6157,6992,-4271
1615,-11832,13689
4369,7144,1646
-6783,3377,-2009
3814,-11053,14374
2383,-10159,-1439
-6649,10836,1023
5497,-2460,13831
216,-7540,-3842
-5528,11686,4467
6432,-6382,12285
-2093,-4181,-5358
-3882,11523,7741
6821,-9405,9270
-4202,-315,8316
-1882,9874,-5521
6464,-11291,11932
-5675,3662,4976
480,6961,-4232
5227,-11820,13691
4356,7167,1567
-6891,3616,-1895
3772,-10834,14307
2335,9818,-1473
-6660,-693,1043
5513,-9037,13865
253,11483,-3897
-5584,-4614,4436
6473,-5978,12297
-2084,11835,-5399
-3927,-8065,7761
6843,-2226,9812
-4250,10858,-5796
-1833,-10560,10698
6454,1792,6677
-5671,3662,-5004
501,6960,12974
5184,-11857,13728
-6582,7219,1564
2770,3421,-1890
3387,-10877,14352
-6803,9839,-1462
4771,-698,1075
1293,-8971,13860
-6195,11489,-3894
6057,-4622,4435
6469,-5993,12282
-2106,11827,-5434
-3881,-8098,7731
6835,-2198,9770
-4224,10856,-5787
-1846,-10559,10673
6449,1765,6587
-5652,8434,-5054
519,-11723,12996
5199,5523,3205
-6621,5135,-3215
2754,-11569,14195
3356,8681,-22
-6857,1316,-533
4754,-10070,14248
1311,10780,-2845
-6163,11453,2819
6063,-4696,13192
-931,-5916,-4759
-4725,11805,6163
6752,-8063,11139
-3224,-2192,-5701
-2896,10877,9373
6711,-10530,8286
-5096,1638,6621
-707,8558,-4947
5922,-11749,12940
-6204,5472,3202
1676,5172,-3197
4288,-11597,14176
-6788,8655,-10
3836,1332,-568
4734,-10159,14221
1310,10848,-2812
-6210,-2482,2743
6091,-7523,13119
-892,11743,-4775
-4778,-6369,6085
6715,-4183,11149
-3186,11502,-5747
-2962,-9375,9249
6754,-364,8367
-5022,9922,-5546
-790,-11321,11887
5978,3590,5023
-6135,5442,-4327
1622,5254,13716
4400,-11591,1658
-6800,8557,-2037
3768,1493,14382
2452,-10223,-1337
-6673,10843,878
5446,-2455,2583
353,-7776,13259
-5601,11778,-4691
6436,-6288,5942
-1981,-4350,11288
-4002,11550,-5733
6815,-9275,9095
-4158,-517,8502
-4959,10008,-5567
-864,-11230,11696
6024,3263,5188
-6051,7282,-4344
1439,-11823,13572
4459,6924,1849
-6749,3612,-2194
3669,-11123,14348
2501,9732,-1244
-6690,-386,806
5383,-9195,13960
435,11383,-3725
-5668,-4292,4139
6415,-6281,12420
-1922,-4428,-5285
-3996,11487,7517
6810,-9103,9027
-4082,-643,8590
-2055,10026,-5546
6552,-11149,11653
-5574,3213,5313
177,7279,-4390
5383,-11800,13564
-6459,6781,1986
2498,4003,-2352
3574,-11150,14206
2633,9489,-1074
-6712,-167,600
5281,-9333,13975
585,11291,-3616
-5732,-4078,3954
6383,-6433,12537
-1745,11847,-5252
-4171,-7609,7308
6796,-2746,10211
-3991,11100,-5798
-2153,-10288,10338
6566,1202,7113
-5558,9211,-5056
147,-11525,12589
5399,4843,3820
-6417,5757,-3516
2404,-11675,14096
3675,-11239,466
-6838,9568,-950
4471,-60,14332
1652,-9391,-2405
-6377,11339,2214
5915,-4055,13463
-539,-6473,-4560
-5031,11856,-5256
6659,-7511,7155
-2902,-3022,10135
-3255,11064,-5727
6772,-10173,10220
-4824,1039,7160
-1105,8952,-5206
6125,-11669,12609
5456,4894,3792
-6449,5779,-3589
2400,-11682,14012
3678,8215,546
-6883,2029,-1074
4454,-10495,14258
1669,10560,-2301
-6319,-1883,2171
5839,-8104,13397
-497,11658,-4449
-5036,-5846,5591
6647,-4773,11566
-2843,11647,-5614
-3239,-8986,8818
6818,-10198,8827
-4812,1083,-5604
-1119,8982,11552
6123,-11454,5438
-6040,4840,-4454
1284,5689,13505
4602,-11614,2092
-6779,8159,512
3495,2001,-1048
2710,-10456,14285
-6729,10510,-2345
5255,-1973,2090
648,-8125,13459
-5823,11736,-4537
-5061,-5838,5474
6661,-4815,11585
-2827,11690,-5674
-3303,-8726,8664
6807,-982,8779
-4750,10153,-5602
-1144,-11023,11487
6166,2955,5610
-5968,7495,-4506
1249,-11788,13478
4667,6527,2179
-6730,4043,-2428
3476,-11263,14357
2736,9447,-898
-6774,91,451
5271,-1912,14071
662,-8300,-3388
-5858,11684,-4397
6308,-5714,5395
-1614,-4901,11628
-4255,11647,-5643
6781,-8879,8671
-3850,-1082,8864
-2354,10233,-5693
6642,-10985,11417
-5414,2854,5643
-82,7587,-4617
1173,-11822,13410
4757,6498,2263
-6730,4273,-2563
3386,-11263,14202
2798,9325,-801
-6766,226,295
5152,-9533,14075
737,11211,-3433
-5830,-3785,3705
6324,-6700,12727
-1536,11855,-5135
-4327,-7341,7058
6771,-3108,10477
-3839,11413,-5687
-2350,-9940,10076
6605,746,7466
-5479,9177,-5239
-91,7688,12541
5566,-11794,4048
-6386,6398,-3701
2243,4197,14008
3792,-11291,750
-6876,9372,-1266
4329,288,165
1826,-9726,14034
-6455,11208,-3377
5775,-3669,3573
-346,-6802,12752
-5173,11868,-5168
6626,-7268,6932
-2663,-3187,10416
-3753,11173,-5779
-2345,-9928,10045
6644,742,7425
-5395,9194,-5254
-139,-11546,12465
5594,4573,4119
-6420,6092,-3712
2226,-11731,14030
3851,7967,795
