Tm,Ax,Ay,Az
9756,-484,-589,12136
9759,-456,-624,12146
9761,-416,-627,12123
9764,-443,-597,12122
9767,-356,-688,12116
9771,-437,-601,12090
9773,-388,-666,12157
9776,-443,-575,12112
9779,-480,-656,12105
9781,-440,-605,12189
9784,-438,-594,12104
9787,-390,-593,12114
9789,-456,-606,12117
9792,-425,-561,12119
9795,-465,-636,12128
9797,-423,-535,12168
9800,-375,-608,12130
9803,-347,-627,12135
9805,-409,-638,12136
9811,-468,-595,12121
9815,-437,-627,12132
9817,-413,-598,12092
9820,-473,-629,12122
9823,-405,-589,12159
9825,-489,-555,12142
9828,-464,-616,12106
9831,-444,-596,12109
9833,-422,-581,12145
9836,-457,-614,12098
9839,-418,-549,12109
9841,-463,-622,12138
9844,-499,-608,12120
9847,-380,-585,12176
9849,-395,-627,12110
9852,-475,-642,12130
9856,-479,-605,12129
9858,-389,-644,12130
9861,-495,-616,12132
9864,-437,-616,12119
9866,-427,-597,12141
9869,-438,-565,12136
9872,-445,-629,12175
9877,-404,-632,12139
9880,-368,-651,12090
9882,-386,-617,12140
9885,-452,-627,12149
9888,-420,-582,12117
9890,-455,-520,12181
9893,-476,-590,12122
9896,-502,-620,12131
9899,-480,-584,12153
9902,-406,-649,12135
9905,-396,-616,12093
9907,-497,-593,12120
9910,-462,-564,12200
9913,-442,-612,12164
9915,-499,-634,12099
9918,-428,-673,12157
9921,-431,-624,12146
9924,-477,-595,12154
9926,-461,-589,12114
9929,-402,-656,12139
9932,-438,-557,12121
9934,-402,-623,12151
9937,-430,-610,12180
9943,-423,-600,12147
9946,-404,-603,12143
9949,-439,-631,12163
9951,-368,-550,12086
9954,-478,-622,12128
9957,-454,-617,12106
9960,-452,-606,12100
9962,-403,-609,12132
9965,-409,-576,12078
9968,-415,-565,12214
9970,-460,-606,12161
9973,-471,-609,12171
9976,-477,-664,12170
9978,-432,-671,12131
9981,-378,-674,12150
9985,-404,-629,12097
9987,-436,-560,12110
9990,-413,-655,12106
9993,-445,-629,12143
9995,-417,-599,12103
